File Name,Location,Ground_Truth_Candidate,State_List
Sokoban.sb,"995,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"995,7",[NUM],[76]
Sokoban.sb,"995,8","[], Idxs]",[245]
Sokoban.sb,"995,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"995,10",[NUM],[76]
Sokoban.sb,"995,11",[]],[245]
Sokoban.sb,"995,13","[=, Expr]",[263]
Sokoban.sb,"995,15",[STR],[55]
Sokoban.sb,"995,37",[CR_token2],[206]
Sokoban.sb,"996,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"996,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"996,7",[NUM],[76]
Sokoban.sb,"996,8","[], Idxs]",[245]
Sokoban.sb,"996,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"996,10",[NUM],[76]
Sokoban.sb,"996,11",[]],[245]
Sokoban.sb,"996,13","[=, Expr]",[263]
Sokoban.sb,"996,15",[STR],[55]
Sokoban.sb,"996,37",[CR_token2],[206]
Sokoban.sb,"997,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"997,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"997,7",[NUM],[76]
Sokoban.sb,"997,8","[], Idxs]",[245]
Sokoban.sb,"997,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"997,10",[NUM],[76]
Sokoban.sb,"997,11",[]],[245]
Sokoban.sb,"997,13","[=, Expr]",[263]
Sokoban.sb,"997,15",[STR],[55]
Sokoban.sb,"997,37",[CR_token2],[206]
Sokoban.sb,"998,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"998,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"998,7",[NUM],[76]
Sokoban.sb,"998,8","[], Idxs]",[245]
Sokoban.sb,"998,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"998,10",[NUM],[76]
Sokoban.sb,"998,11",[]],[245]
Sokoban.sb,"998,13","[=, Expr]",[263]
Sokoban.sb,"998,15",[STR],[55]
Sokoban.sb,"998,37",[CR_token2],[206]
Sokoban.sb,"999,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"999,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"999,7",[NUM],[76]
Sokoban.sb,"999,8","[], Idxs]",[245]
Sokoban.sb,"999,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"999,10",[NUM],[76]
Sokoban.sb,"999,11",[]],[245]
Sokoban.sb,"999,13","[=, Expr]",[263]
Sokoban.sb,"999,15",[STR],[55]
Sokoban.sb,"999,37",[CR_token2],[206]
Sokoban.sb,"1000,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1000,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1000,7",[NUM],[76]
Sokoban.sb,"1000,8","[], Idxs]",[245]
Sokoban.sb,"1000,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1000,10",[NUM],[76]
Sokoban.sb,"1000,11",[]],[245]
Sokoban.sb,"1000,13","[=, Expr]",[263]
Sokoban.sb,"1000,15",[STR],[55]
Sokoban.sb,"1000,37",[CR_token2],[206]
Sokoban.sb,"1001,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1001,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1001,7",[NUM],[76]
Sokoban.sb,"1001,8","[], Idxs]",[245]
Sokoban.sb,"1001,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1001,10",[NUM],[76]
Sokoban.sb,"1001,11",[]],[245]
Sokoban.sb,"1001,13","[=, Expr]",[263]
Sokoban.sb,"1001,15",[STR],[55]
Sokoban.sb,"1001,37",[CR_token2],[206]
Sokoban.sb,"1002,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1002,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1002,7",[NUM],[76]
Sokoban.sb,"1002,8","[], Idxs]",[245]
Sokoban.sb,"1002,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1002,10",[NUM],[76]
Sokoban.sb,"1002,11",[]],[245]
Sokoban.sb,"1002,13","[=, Expr]",[263]
Sokoban.sb,"1002,15",[STR],[55]
Sokoban.sb,"1002,37",[CR_token2],[206]
Sokoban.sb,"1003,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1003,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1003,7",[NUM],[76]
Sokoban.sb,"1003,8","[], Idxs]",[245]
Sokoban.sb,"1003,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1003,10",[NUM],[76]
Sokoban.sb,"1003,11",[]],[245]
Sokoban.sb,"1003,13","[=, Expr]",[263]
Sokoban.sb,"1003,15",[STR],[55]
Sokoban.sb,"1003,37",[CR_token2],[206]
Sokoban.sb,"1004,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1004,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1004,7",[NUM],[76]
Sokoban.sb,"1004,8","[], Idxs]",[245]
Sokoban.sb,"1004,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1004,10",[NUM],[76]
Sokoban.sb,"1004,12",[]],[245]
Sokoban.sb,"1004,13","[=, Expr]",[263]
Sokoban.sb,"1004,15",[STR],[55]
Sokoban.sb,"1004,37",[CR_token2],[206]
Sokoban.sb,"1005,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1005,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1005,7",[NUM],[76]
Sokoban.sb,"1005,8","[], Idxs]",[245]
Sokoban.sb,"1005,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1005,10",[NUM],[76]
Sokoban.sb,"1005,12",[]],[245]
Sokoban.sb,"1005,13","[=, Expr]",[263]
Sokoban.sb,"1005,15",[STR],[55]
Sokoban.sb,"1005,37",[CR_token2],[206]
Sokoban.sb,"1006,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1006,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1006,7",[NUM],[76]
Sokoban.sb,"1006,8","[], Idxs]",[245]
Sokoban.sb,"1006,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1006,10",[NUM],[76]
Sokoban.sb,"1006,12",[]],[245]
Sokoban.sb,"1006,13","[=, Expr]",[263]
Sokoban.sb,"1006,15",[STR],[55]
Sokoban.sb,"1006,37",[CR_token2],[206]
Sokoban.sb,"1007,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1007,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1007,7",[NUM],[76]
Sokoban.sb,"1007,8","[], Idxs]",[245]
Sokoban.sb,"1007,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1007,10",[NUM],[76]
Sokoban.sb,"1007,12",[]],[245]
Sokoban.sb,"1007,13","[=, Expr]",[263]
Sokoban.sb,"1007,15",[STR],[55]
Sokoban.sb,"1007,37",[CR_token2],[206]
Sokoban.sb,"1008,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1008,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1008,7",[NUM],[76]
Sokoban.sb,"1008,8","[], Idxs]",[245]
Sokoban.sb,"1008,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1008,10",[NUM],[76]
Sokoban.sb,"1008,12",[]],[245]
Sokoban.sb,"1008,13","[=, Expr]",[263]
Sokoban.sb,"1008,15",[STR],[55]
Sokoban.sb,"1008,37",[CR_token2],[206]
Sokoban.sb,"1009,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1009,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1009,7",[NUM],[76]
Sokoban.sb,"1009,8","[], Idxs]",[245]
Sokoban.sb,"1009,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1009,10",[NUM],[76]
Sokoban.sb,"1009,12",[]],[245]
Sokoban.sb,"1009,13","[=, Expr]",[263]
Sokoban.sb,"1009,15",[STR],[55]
Sokoban.sb,"1009,37",[CR_token2],[206]
Sokoban.sb,"1011,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1011,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1011,7",[NUM],[76]
Sokoban.sb,"1011,8","[], Idxs]",[245]
Sokoban.sb,"1011,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1011,10",[NUM],[76]
Sokoban.sb,"1011,11",[]],[245]
Sokoban.sb,"1011,13","[=, Expr]",[263]
Sokoban.sb,"1011,15",[STR],[55]
Sokoban.sb,"1011,37",[CR_token2],[206]
Sokoban.sb,"1012,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1012,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1012,7",[NUM],[76]
Sokoban.sb,"1012,8","[], Idxs]",[245]
Sokoban.sb,"1012,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1012,10",[NUM],[76]
Sokoban.sb,"1012,11",[]],[245]
Sokoban.sb,"1012,13","[=, Expr]",[263]
Sokoban.sb,"1012,15",[STR],[55]
Sokoban.sb,"1012,37",[CR_token2],[206]
Sokoban.sb,"1013,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1013,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1013,7",[NUM],[76]
Sokoban.sb,"1013,8","[], Idxs]",[245]
Sokoban.sb,"1013,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1013,10",[NUM],[76]
Sokoban.sb,"1013,11",[]],[245]
Sokoban.sb,"1013,13","[=, Expr]",[263]
Sokoban.sb,"1013,15",[STR],[55]
Sokoban.sb,"1013,37",[CR_token2],[206]
Sokoban.sb,"1014,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1014,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1014,7",[NUM],[76]
Sokoban.sb,"1014,8","[], Idxs]",[245]
Sokoban.sb,"1014,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1014,10",[NUM],[76]
Sokoban.sb,"1014,11",[]],[245]
Sokoban.sb,"1014,13","[=, Expr]",[263]
Sokoban.sb,"1014,15",[STR],[55]
Sokoban.sb,"1014,37",[CR_token2],[206]
Sokoban.sb,"1015,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1015,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1015,7",[NUM],[76]
Sokoban.sb,"1015,8","[], Idxs]",[245]
Sokoban.sb,"1015,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1015,10",[NUM],[76]
Sokoban.sb,"1015,11",[]],[245]
Sokoban.sb,"1015,13","[=, Expr]",[263]
Sokoban.sb,"1015,15",[STR],[55]
Sokoban.sb,"1015,37",[CR_token2],[206]
Sokoban.sb,"1016,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1016,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1016,7",[NUM],[76]
Sokoban.sb,"1016,8","[], Idxs]",[245]
Sokoban.sb,"1016,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1016,10",[NUM],[76]
Sokoban.sb,"1016,11",[]],[245]
Sokoban.sb,"1016,13","[=, Expr]",[263]
Sokoban.sb,"1016,15",[STR],[55]
Sokoban.sb,"1016,37",[CR_token2],[206]
Sokoban.sb,"1017,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1017,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1017,7",[NUM],[76]
Sokoban.sb,"1017,8","[], Idxs]",[245]
Sokoban.sb,"1017,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1017,10",[NUM],[76]
Sokoban.sb,"1017,11",[]],[245]
Sokoban.sb,"1017,13","[=, Expr]",[263]
Sokoban.sb,"1017,15",[STR],[55]
Sokoban.sb,"1017,37",[CR_token2],[206]
Sokoban.sb,"1018,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1018,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1018,7",[NUM],[76]
Sokoban.sb,"1018,8","[], Idxs]",[245]
Sokoban.sb,"1018,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1018,10",[NUM],[76]
Sokoban.sb,"1018,11",[]],[245]
Sokoban.sb,"1018,13","[=, Expr]",[263]
Sokoban.sb,"1018,15",[STR],[55]
Sokoban.sb,"1018,37",[CR_token2],[206]
Sokoban.sb,"1019,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1019,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1019,7",[NUM],[76]
Sokoban.sb,"1019,8","[], Idxs]",[245]
Sokoban.sb,"1019,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1019,10",[NUM],[76]
Sokoban.sb,"1019,11",[]],[245]
Sokoban.sb,"1019,13","[=, Expr]",[263]
Sokoban.sb,"1019,15",[STR],[55]
Sokoban.sb,"1019,37",[CR_token2],[206]
Sokoban.sb,"1020,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1020,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1020,7",[NUM],[76]
Sokoban.sb,"1020,8","[], Idxs]",[245]
Sokoban.sb,"1020,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1020,10",[NUM],[76]
Sokoban.sb,"1020,11",[]],[245]
Sokoban.sb,"1020,13","[=, Expr]",[263]
Sokoban.sb,"1020,15",[STR],[55]
Sokoban.sb,"1020,37",[CR_token2],[206]
Sokoban.sb,"1021,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1021,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1021,7",[NUM],[76]
Sokoban.sb,"1021,8","[], Idxs]",[245]
Sokoban.sb,"1021,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1021,10",[NUM],[76]
Sokoban.sb,"1021,12",[]],[245]
Sokoban.sb,"1021,13","[=, Expr]",[263]
Sokoban.sb,"1021,15",[STR],[55]
Sokoban.sb,"1021,37",[CR_token2],[206]
Sokoban.sb,"1022,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1022,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1022,7",[NUM],[76]
Sokoban.sb,"1022,8","[], Idxs]",[245]
Sokoban.sb,"1022,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1022,10",[NUM],[76]
Sokoban.sb,"1022,12",[]],[245]
Sokoban.sb,"1022,13","[=, Expr]",[263]
Sokoban.sb,"1022,15",[STR],[55]
Sokoban.sb,"1022,37",[CR_token2],[206]
Sokoban.sb,"1023,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1023,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1023,7",[NUM],[76]
Sokoban.sb,"1023,8","[], Idxs]",[245]
Sokoban.sb,"1023,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1023,10",[NUM],[76]
Sokoban.sb,"1023,12",[]],[245]
Sokoban.sb,"1023,13","[=, Expr]",[263]
Sokoban.sb,"1023,15",[STR],[55]
Sokoban.sb,"1023,37",[CR_token2],[206]
Sokoban.sb,"1024,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1024,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1024,7",[NUM],[76]
Sokoban.sb,"1024,8","[], Idxs]",[245]
Sokoban.sb,"1024,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1024,10",[NUM],[76]
Sokoban.sb,"1024,12",[]],[245]
Sokoban.sb,"1024,13","[=, Expr]",[263]
Sokoban.sb,"1024,15",[STR],[55]
Sokoban.sb,"1024,37",[CR_token2],[206]
Sokoban.sb,"1025,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1025,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1025,7",[NUM],[76]
Sokoban.sb,"1025,8","[], Idxs]",[245]
Sokoban.sb,"1025,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1025,10",[NUM],[76]
Sokoban.sb,"1025,12",[]],[245]
Sokoban.sb,"1025,13","[=, Expr]",[263]
Sokoban.sb,"1025,15",[STR],[55]
Sokoban.sb,"1025,37",[CR_token2],[206]
Sokoban.sb,"1026,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1026,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1026,7",[NUM],[76]
Sokoban.sb,"1026,8","[], Idxs]",[245]
Sokoban.sb,"1026,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1026,10",[NUM],[76]
Sokoban.sb,"1026,12",[]],[245]
Sokoban.sb,"1026,13","[=, Expr]",[263]
Sokoban.sb,"1026,15",[STR],[55]
Sokoban.sb,"1026,37",[CR_token2],[206]
Sokoban.sb,"1028,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1028,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1028,7",[NUM],[76]
Sokoban.sb,"1028,8","[], Idxs]",[245]
Sokoban.sb,"1028,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1028,10",[NUM],[76]
Sokoban.sb,"1028,11",[]],[245]
Sokoban.sb,"1028,13","[=, Expr]",[263]
Sokoban.sb,"1028,15",[STR],[55]
Sokoban.sb,"1028,37",[CR_token2],[206]
Sokoban.sb,"1029,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1029,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1029,7",[NUM],[76]
Sokoban.sb,"1029,8","[], Idxs]",[245]
Sokoban.sb,"1029,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1029,10",[NUM],[76]
Sokoban.sb,"1029,11",[]],[245]
Sokoban.sb,"1029,13","[=, Expr]",[263]
Sokoban.sb,"1029,15",[STR],[55]
Sokoban.sb,"1029,37",[CR_token2],[206]
Sokoban.sb,"1030,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1030,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1030,7",[NUM],[76]
Sokoban.sb,"1030,8","[], Idxs]",[245]
Sokoban.sb,"1030,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1030,10",[NUM],[76]
Sokoban.sb,"1030,11",[]],[245]
Sokoban.sb,"1030,13","[=, Expr]",[263]
Sokoban.sb,"1030,15",[STR],[55]
Sokoban.sb,"1030,37",[CR_token2],[206]
Sokoban.sb,"1031,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1031,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1031,7",[NUM],[76]
Sokoban.sb,"1031,8","[], Idxs]",[245]
Sokoban.sb,"1031,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1031,10",[NUM],[76]
Sokoban.sb,"1031,11",[]],[245]
Sokoban.sb,"1031,13","[=, Expr]",[263]
Sokoban.sb,"1031,15",[STR],[55]
Sokoban.sb,"1031,37",[CR_token2],[206]
Sokoban.sb,"1032,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1032,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1032,7",[NUM],[76]
Sokoban.sb,"1032,8","[], Idxs]",[245]
Sokoban.sb,"1032,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1032,10",[NUM],[76]
Sokoban.sb,"1032,11",[]],[245]
Sokoban.sb,"1032,13","[=, Expr]",[263]
Sokoban.sb,"1032,15",[STR],[55]
Sokoban.sb,"1032,37",[CR_token2],[206]
Sokoban.sb,"1033,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1033,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1033,7",[NUM],[76]
Sokoban.sb,"1033,8","[], Idxs]",[245]
Sokoban.sb,"1033,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1033,10",[NUM],[76]
Sokoban.sb,"1033,11",[]],[245]
Sokoban.sb,"1033,13","[=, Expr]",[263]
Sokoban.sb,"1033,15",[STR],[55]
Sokoban.sb,"1033,37",[CR_token2],[206]
Sokoban.sb,"1034,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1034,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1034,7",[NUM],[76]
Sokoban.sb,"1034,8","[], Idxs]",[245]
Sokoban.sb,"1034,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1034,10",[NUM],[76]
Sokoban.sb,"1034,11",[]],[245]
Sokoban.sb,"1034,13","[=, Expr]",[263]
Sokoban.sb,"1034,15",[STR],[55]
Sokoban.sb,"1034,37",[CR_token2],[206]
Sokoban.sb,"1035,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1035,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1035,7",[NUM],[76]
Sokoban.sb,"1035,8","[], Idxs]",[245]
Sokoban.sb,"1035,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1035,10",[NUM],[76]
Sokoban.sb,"1035,11",[]],[245]
Sokoban.sb,"1035,13","[=, Expr]",[263]
Sokoban.sb,"1035,15",[STR],[55]
Sokoban.sb,"1035,37",[CR_token2],[206]
Sokoban.sb,"1036,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1036,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1036,7",[NUM],[76]
Sokoban.sb,"1036,8","[], Idxs]",[245]
Sokoban.sb,"1036,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1036,10",[NUM],[76]
Sokoban.sb,"1036,11",[]],[245]
Sokoban.sb,"1036,13","[=, Expr]",[263]
Sokoban.sb,"1036,15",[STR],[55]
Sokoban.sb,"1036,37",[CR_token2],[206]
Sokoban.sb,"1037,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1037,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1037,7",[NUM],[76]
Sokoban.sb,"1037,8","[], Idxs]",[245]
Sokoban.sb,"1037,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1037,10",[NUM],[76]
Sokoban.sb,"1037,11",[]],[245]
Sokoban.sb,"1037,13","[=, Expr]",[263]
Sokoban.sb,"1037,15",[STR],[55]
Sokoban.sb,"1037,37",[CR_token2],[206]
Sokoban.sb,"1038,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1038,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1038,7",[NUM],[76]
Sokoban.sb,"1038,8","[], Idxs]",[245]
Sokoban.sb,"1038,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1038,10",[NUM],[76]
Sokoban.sb,"1038,12",[]],[245]
Sokoban.sb,"1038,13","[=, Expr]",[263]
Sokoban.sb,"1038,15",[STR],[55]
Sokoban.sb,"1038,37",[CR_token2],[206]
Sokoban.sb,"1039,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1039,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1039,7",[NUM],[76]
Sokoban.sb,"1039,8","[], Idxs]",[245]
Sokoban.sb,"1039,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1039,10",[NUM],[76]
Sokoban.sb,"1039,12",[]],[245]
Sokoban.sb,"1039,13","[=, Expr]",[263]
Sokoban.sb,"1039,15",[STR],[55]
Sokoban.sb,"1039,37",[CR_token2],[206]
Sokoban.sb,"1040,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1040,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1040,7",[NUM],[76]
Sokoban.sb,"1040,8","[], Idxs]",[245]
Sokoban.sb,"1040,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1040,10",[NUM],[76]
Sokoban.sb,"1040,12",[]],[245]
Sokoban.sb,"1040,13","[=, Expr]",[263]
Sokoban.sb,"1040,15",[STR],[55]
Sokoban.sb,"1040,37",[CR_token2],[206]
Sokoban.sb,"1041,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1041,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1041,7",[NUM],[76]
Sokoban.sb,"1041,8","[], Idxs]",[245]
Sokoban.sb,"1041,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1041,10",[NUM],[76]
Sokoban.sb,"1041,12",[]],[245]
Sokoban.sb,"1041,13","[=, Expr]",[263]
Sokoban.sb,"1041,15",[STR],[55]
Sokoban.sb,"1041,37",[CR_token2],[206]
Sokoban.sb,"1042,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1042,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1042,7",[NUM],[76]
Sokoban.sb,"1042,8","[], Idxs]",[245]
Sokoban.sb,"1042,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1042,10",[NUM],[76]
Sokoban.sb,"1042,12",[]],[245]
Sokoban.sb,"1042,13","[=, Expr]",[263]
Sokoban.sb,"1042,15",[STR],[55]
Sokoban.sb,"1042,37",[CR_token2],[206]
Sokoban.sb,"1043,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1043,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1043,7",[NUM],[76]
Sokoban.sb,"1043,8","[], Idxs]",[245]
Sokoban.sb,"1043,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1043,10",[NUM],[76]
Sokoban.sb,"1043,12",[]],[245]
Sokoban.sb,"1043,13","[=, Expr]",[263]
Sokoban.sb,"1043,15",[STR],[55]
Sokoban.sb,"1043,37",[CR_token2],[206]
Sokoban.sb,"1045,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1045,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1045,7",[NUM],[76]
Sokoban.sb,"1045,8","[], Idxs]",[245]
Sokoban.sb,"1045,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1045,10",[NUM],[76]
Sokoban.sb,"1045,11",[]],[245]
Sokoban.sb,"1045,13","[=, Expr]",[263]
Sokoban.sb,"1045,15",[STR],[55]
Sokoban.sb,"1045,37",[CR_token2],[206]
Sokoban.sb,"1046,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1046,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1046,7",[NUM],[76]
Sokoban.sb,"1046,8","[], Idxs]",[245]
Sokoban.sb,"1046,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1046,10",[NUM],[76]
Sokoban.sb,"1046,11",[]],[245]
Sokoban.sb,"1046,13","[=, Expr]",[263]
Sokoban.sb,"1046,15",[STR],[55]
Sokoban.sb,"1046,37",[CR_token2],[206]
Sokoban.sb,"1047,1","[ID, Idxs, =, Expr]","[106, 257]"
Sokoban.sb,"1047,6","[[, Expr, ], Idxs]",[184]
Sokoban.sb,"1047,7",[NUM],[76]
Sokoban.sb,"1047,8","[], Idxs]",[245]
Sokoban.sb,"1047,9","[[, Expr, ]]","[7, 263]"
Sokoban.sb,"1047,10",[NUM],[76]
Sokoban.sb,"1047,11",[]],[245]
Sokoban.sb,"1047,13","[=, Expr]",[263]
Sokoban.sb,"1047,15",[STR],[55]
Sokoban.sb,"1047,37",[CR_token2],[206]
Sokoban.sb,"1048,1","[ID, Idxs, =, Expr]","[106, 257]"
